District_Name,State_Full,Agency ID - NCES Assigned,FIPS_Code,Total_Students,FTE_Teachers,Student_Teacher_Ratio,State_Abbr,Poverty_Rate,Median_Household_Income,Unemployment_Rate,Graduation_Outcome
BUCKS COUNTY TECHNICAL HIGH SCHOOL,Pennsylvania,4280090.0,42017,1439.0,113.0,12.734513274336283,PA,6.7,107006.0,3.0,High (>=90%)
BUCYRUS CITY,Ohio,3904368.0,39033,1106.0,64.5,17.147286821705425,OH,12.4,58982.0,4.3,Medium (80-89%)
BUELLTON UNION ELEMENTARY,California,606330.0,06083,519.0,24.5,21.183673469387756,CA,14.9,90155.0,4.1000000000000005,Medium (80-89%)
BUELS GORE SCHOOL DISTRICT,Vermont,5000011.0,50007,0.0,0.0,,VT,7.800000000000001,96142.0,1.6,High (>=90%)
BUENA PARK ELEMENTARY,California,606360.0,06059,3966.0,177.49,22.344920840610737,CA,9.200000000000001,109768.0,3.6,High (>=90%)
BUENA REGIONAL SCHOOL DISTRICT,New Jersey,3402400.0,34001,1602.0,140.0,11.442857142857143,NJ,11.9,75904.0,5.9,Medium (80-89%)
BUENA VISTA CITY PUBLIC SCHOOLS,Virginia,5100560.0,51530,889.0,61.75,14.396761133603238,VA,14.600000000000001,53778.0,2.7,Medium (80-89%)
BUENA VISTA ELEMENTARY,California,606420.0,06107,197.0,11.0,17.90909090909091,CA,17.5,71368.0,10.0,Medium (80-89%)
BUENA VISTA ISD,Texas,4811910.0,48371,251.0,18.88,13.29449152542373,TX,21.200000000000003,58265.0,3.6,Low (<80%)
BUENA VISTA SCHOOL DISTRICT NO. R-31,Colorado,802640.0,08015,1032.0,71.35,14.463910301331465,CO,9.4,75298.0,3.0,High (>=90%)
BUFFALO,Oklahoma,4005760.0,40059,267.0,23.56,11.332767402376911,OK,12.5,62950.0,2.3000000000000003,Medium (80-89%)
BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL,New York,3600105.0,36029,881.0,72.22,12.19883688728884,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL II,NEW YORK,3601216.0,36029,376.0,38.0,9.894736842105264,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
BUFFALO CITY SCHOOL DISTRICT,New York,3605850.0,36029,30124.0,2964.67,10.160995996181699,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
BUFFALO COLLEGIATE CHARTER SCHOOL,NEW YORK,3601170.0,36029,231.0,24.8,9.314516129032258,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
BUFFALO COMMONS CHARTER SCHOOL,NEW YORK,3680962.0,36029,62.0,6.0,10.333333333333334,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
BUFFALO CREEK ACADEMY CHARTER SCHOOL,NEW YORK,3601215.0,36029,222.0,0.0,inf,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
BUFFALO IS. CENTRAL SCH. DIST.,Arkansas,503710.0,05031,731.0,65.23,11.206500076651846,AR,16.1,60204.0,2.7,Medium (80-89%)
BUFFALO ISD,Texas,4811990.0,48289,1052.0,79.82,13.1796542219995,TX,13.700000000000001,59488.0,4.7,Medium (80-89%)
BUFFALO LAKE-HECTOR-STEWART,Minnesota,2700023.0,27129,468.0,34.56,13.541666666666666,MN,11.200000000000001,70098.0,3.7,Medium (80-89%)
BUFFALO UNITED CHARTER SCHOOL,New York,3600071.0,36029,659.0,35.0,18.82857142857143,NY,14.100000000000001,70443.0,3.8000000000000003,Medium (80-89%)
BUFFALO VALLEY,Oklahoma,4005820.0,40077,237.0,13.02,18.202764976958527,OK,23.1,41241.0,4.7,Low (<80%)
BUFFALO-HANOVER-MONTROSE SCHOOLS,Minnesota,2707200.0,27171,5313.0,293.69,18.090503592223094,MN,5.4,104303.0,2.9000000000000004,High (>=90%)
BUFORD CITY,Georgia,1300600.0,13135,5847.0,358.7,16.300529690549205,GA,11.4,84076.0,2.9000000000000004,Medium (80-89%)
BUHL JOINT DISTRICT,Idaho,1600480.0,16083,1264.0,76.86,16.445485297944316,ID,10.5,66664.0,3.2,Medium (80-89%)
BUHLER,Kansas,2004200.0,20155,2564.0,133.61,19.190180375720377,KS,11.8,62470.0,2.9000000000000004,Medium (80-89%)
BULLARD ISD,Texas,4812060.0,48073,2886.0,211.02,13.67642877452374,TX,18.900000000000002,57691.0,4.4,Medium (80-89%)
BULLHEAD CITY SCHOOL DISTRICT (4378),Arizona,401500.0,04015,2394.0,122.0,19.62295081967213,AZ,16.8,56302.0,4.5,Medium (80-89%)
BULLIS CHARTER DISTRICT,CALIFORNIA,602415.0,06085,1058.0,70.49,15.009221166122856,CA,7.6000000000000005,154573.0,3.5,High (>=90%)
BULLITT COUNTY,Kentucky,2100750.0,21029,12833.0,742.38,17.286295428217354,KY,8.4,75402.0,4.1000000000000005,High (>=90%)
BULLOCH COUNTY,Georgia,1300630.0,13031,11050.0,795.4,13.892381191853156,GA,23.700000000000003,54787.0,3.4000000000000004,Low (<80%)
BULLOCK COUNTY,Alabama,100480.0,01011,1397.0,72.0,19.40277777777778,AL,33.6,36204.0,2.4000000000000004,Low (<80%)
BULLOCK CREEK SCHOOL DISTRICT,Michigan,2607320.0,26111,1697.0,102.67,16.528684133632023,MI,12.100000000000001,73722.0,4.0,Medium (80-89%)
BULTUM ACADEMY CHARTER SCHOOL,MINNESOTA,2700481.0,27003,157.0,2.19,71.68949771689498,MN,6.5,96661.0,2.8000000000000003,High (>=90%)
BUNA ISD,Texas,4812090.0,48241,1477.0,120.84,12.22277391592188,TX,16.6,58113.0,6.300000000000001,Medium (80-89%)
BUNCOMBE CONS SD 43,Illinois,1707740.0,17087,62.0,6.0,10.333333333333334,IL,15.200000000000001,63160.0,5.800000000000001,Medium (80-89%)
BUNCOMBE COUNTY SCHOOLS,North Carolina,3700450.0,37021,22091.0,1597.92,13.824847301491939,NC,12.9,71218.0,2.7,Medium (80-89%)
BUNKER HILL CUSD 8,Illinois,1707770.0,17117,576.0,44.45,12.95838020247469,IL,13.0,70256.0,4.1000000000000005,Medium (80-89%)
BUNKER R-III,Missouri,2906170.0,29179,232.0,20.77,11.169956668271546,MO,19.8,43674.0,3.4000000000000004,Medium (80-89%)
BURBANK SD 111,Illinois,1736810.0,17031,3227.0,225.25,14.32630410654828,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
BURBANK UNIFIED,California,606450.0,06037,14432.0,621.12,23.235445646573933,CA,13.700000000000001,86499.0,5.0,Medium (80-89%)
BURCH CHARTER SCHOOL OF EXCELLENCE,New Jersey,3400724.0,34013,328.0,18.0,18.22222222222222,NJ,14.200000000000001,80005.0,5.5,Medium (80-89%)
BUREAU VALLEY CUSD 340,Illinois,1700125.0,17011,946.0,86.55,10.930098209127673,IL,11.4,66854.0,5.7,Medium (80-89%)
BUREAU/HENRY/STARK ROE,Illinois,1700168.0,17073,0.0,1.0,0.0,IL,9.600000000000001,73198.0,4.9,High (>=90%)
BURGETTSTOWN AREA SD,Pennsylvania,4204500.0,42125,989.0,83.25,11.87987987987988,PA,9.5,76957.0,3.4000000000000004,High (>=90%)
BURGIN INDEPENDENT,Kentucky,2100780.0,21167,495.0,38.0,13.026315789473685,KY,13.4,67348.0,4.1000000000000005,Medium (80-89%)
BURKBURNETT ISD,Texas,4812120.0,48485,3211.0,243.15,13.20584001645075,TX,17.6,61622.0,3.9000000000000004,Medium (80-89%)
BURKE CENTRAL 36,North Dakota,3803590.0,38013,83.0,11.0,7.545454545454546,ND,9.0,79188.0,1.6,High (>=90%)
BURKE COUNTY,Georgia,1300660.0,13033,3990.0,323.8,12.322421247683755,GA,21.200000000000003,51388.0,5.5,Low (<80%)
BURKE COUNTY SCHOOLS,North Carolina,3700480.0,37023,11770.0,740.8,15.888228941684666,NC,15.9,55616.0,3.3000000000000003,Medium (80-89%)
BURKE SCHOOL DISTRICT 26-2,South Dakota,4609512.0,46053,237.0,21.72,10.911602209944752,SD,14.5,54134.0,1.9000000000000001,Medium (80-89%)
BURKEVILLE ISD,Texas,4812150.0,48351,229.0,21.55,10.62645011600928,TX,18.5,51302.0,7.1000000000000005,Medium (80-89%)
BURLEIGH CO SPECIAL ED UNIT,North Dakota,3880120.0,38015,,0.0,,ND,7.7,86521.0,1.7000000000000002,High (>=90%)
BURLESON ISD,Texas,4812180.0,48251,12865.0,817.65,15.734116064330705,TX,9.9,83229.0,3.6,High (>=90%)
BURLINGAME ELEMENTARY,California,606480.0,06081,3284.0,142.74,23.00686562981645,CA,7.300000000000001,151004.0,3.0,High (>=90%)
BURLINGAME PUBLIC SCHOOL,Kansas,2004260.0,20139,302.0,22.0,13.727272727272727,KS,10.8,69666.0,2.6,Medium (80-89%)
BURLINGTON,Massachusetts,2503240.0,25017,3486.0,322.65,10.804277080427708,MA,7.7,123288.0,2.9000000000000004,High (>=90%)
BURLINGTON,Oklahoma,4005910.0,40003,135.0,19.6,6.887755102040816,OK,19.8,57517.0,2.7,Medium (80-89%)
BURLINGTON,Kansas,2004290.0,20031,840.0,71.85,11.691022964509395,KS,9.8,67933.0,3.3000000000000003,High (>=90%)
BURLINGTON AREA SCHOOL DISTRICT,Wisconsin,5501890.0,55101,2922.0,207.9,14.054834054834055,WI,10.700000000000001,74555.0,3.6,Medium (80-89%)
BURLINGTON CITY PUBLIC SCHOOL DISTRICT,New Jersey,3402430.0,34005,1862.0,172.4,10.80046403712297,NJ,6.800000000000001,102384.0,3.9000000000000004,High (>=90%)
BURLINGTON CO JDC,NEW JERSEY,3400800.0,34005,,,,NJ,6.800000000000001,102384.0,3.9000000000000004,High (>=90%)
BURLINGTON COMM SCHOOL DISTRICT,Iowa,1905790.0,19057,3334.0,243.58,13.687494868215781,IA,14.3,60599.0,4.2,Medium (80-89%)
BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY SCHOOL DISTRICT,New Jersey,3402490.0,34005,2035.0,154.25,13.19286871961102,NJ,6.800000000000001,102384.0,3.9000000000000004,High (>=90%)
BURLINGTON COUNTY SPECIAL SERVICES SCHOOL DISTRICT,New Jersey,3402440.0,34005,0.0,109.0,0.0,NJ,6.800000000000001,102384.0,3.9000000000000004,High (>=90%)
BURLINGTON PUBLIC SCHOOL DISTRICT NO. RE-6J,Colorado,802670.0,08063,762.0,44.88,16.978609625668447,CO,12.3,55304.0,1.8,Medium (80-89%)
BURLINGTON PUBLIC SCHOOLS,MAINE,2314834.0,23019,1.0,0.0,inf,ME,12.600000000000001,65215.0,3.1,Medium (80-89%)
BURLINGTON SCHOOL DISTRICT,Vermont,5002820.0,50007,3500.0,312.69,11.193194537721066,VT,7.800000000000001,96142.0,1.6,High (>=90%)
BURLINGTON SUPERVISORY DISTRICT,Vermont,5099915.0,50007,,26.96,,VT,7.800000000000001,96142.0,1.6,High (>=90%)
BURLINGTON TOWNSHIP SCHOOL DISTRICT,New Jersey,3402460.0,34005,3650.0,332.75,10.969196093163035,NJ,6.800000000000001,102384.0,3.9000000000000004,High (>=90%)
BURLINGTON-EDISON SCHOOL DISTRICT,Washington,5300780.0,53057,3351.0,219.52,15.265123906705538,WA,9.700000000000001,90432.0,4.6000000000000005,High (>=90%)
BURNET CISD,Texas,4812220.0,48053,3304.0,234.98,14.060771129457827,TX,9.9,77824.0,3.1,High (>=90%)
BURNHAM SD 154-5,Illinois,1707860.0,17031,170.0,11.8,14.406779661016948,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
BURNHAM WOOD CHARTER SCHOOL DISTRICT,Texas,4800037.0,48141,1359.0,88.71,15.319580656070343,TX,18.5,58656.0,4.4,Medium (80-89%)
BURNS FLAT-DILL CITY,Oklahoma,4000014.0,40149,493.0,39.17,12.586162879754914,OK,17.400000000000002,54874.0,3.1,Medium (80-89%)
BURNSVILLE-EAGAN-SAVAGE SCHOOLS,Minnesota,2707290.0,27037,7822.0,504.49,15.50476719062816,MN,6.0,100012.0,2.6,High (>=90%)
BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,New York,3605940.0,36091,3116.0,281.54,11.067699083611565,NY,7.2,94394.0,2.9000000000000004,High (>=90%)
BURNT RANCH ELEMENTARY,California,606510.0,06105,91.0,5.0,18.2,CA,20.8,52079.0,5.7,Low (<80%)
BURNT RIVER SD 30J,Oregon,4101740.0,41001,27.0,3.6,7.5,OR,16.2,59123.0,4.3,Medium (80-89%)
BURR OAK COMMUNITY SCHOOL DISTRICT,Michigan,2607410.0,26149,411.0,15.9,25.849056603773583,MI,11.700000000000001,65540.0,4.4,Medium (80-89%)
BURREL UNION ELEMENTARY,California,606540.0,06019,125.0,9.0,13.88888888888889,CA,17.7,71271.0,7.5,Medium (80-89%)
BURRELL SD,Pennsylvania,4204530.0,42129,1750.0,118.66,14.748019551660207,PA,10.8,70985.0,3.5,Medium (80-89%)
BURRILLVILLE,Rhode Island,4400090.0,44007,2070.0,162.5,12.738461538461538,RI,12.700000000000001,75307.0,3.3000000000000003,Medium (80-89%)
BURRIS LABORATORY SCHOOL,Indiana,1800038.0,18035,681.0,51.01,13.350323465987062,IN,19.400000000000002,55704.0,3.8000000000000003,Medium (80-89%)
BURRTON,Kansas,2004350.0,20079,163.0,20.88,7.806513409961687,KS,8.200000000000001,67078.0,2.9000000000000004,High (>=90%)
BURT TOWNSHIP SCHOOL DISTRICT,Michigan,2607470.0,26003,35.0,6.0,5.833333333333333,MI,12.9,62543.0,7.7,Medium (80-89%)
BURTON ELEMENTARY,California,606570.0,06107,4784.0,208.96,22.894333843797856,CA,17.5,71368.0,10.0,Medium (80-89%)
BURTON GLEN CHARTER ACADEMY,Michigan,2600251.0,26049,715.0,31.93,22.39273410585656,MI,17.900000000000002,60192.0,5.0,Medium (80-89%)
BURTON ISD,Texas,4812240.0,48477,532.0,47.64,11.167086481947942,TX,14.5,67927.0,3.9000000000000004,Medium (80-89%)
BURWELL PUBLIC SCHOOLS,Nebraska,3104640.0,31071,293.0,28.05,10.445632798573975,NE,10.9,51135.0,2.0,Medium (80-89%)
BUSHLAND ISD,Texas,4835570.0,48375,1511.0,123.28,12.256651524983777,TX,17.8,51177.0,3.1,Medium (80-89%)
BUSHNELL PRAIRIE CITY CUSD 170,Illinois,1707950.0,17109,653.0,65.6,9.954268292682928,IL,19.900000000000002,50487.0,4.6000000000000005,Medium (80-89%)
BUSHWICK ASCEND CHARTER SCHOOL,New York,3601017.0,36047,799.0,74.0,10.797297297297296,NY,19.1,76353.0,5.5,Medium (80-89%)
BUTLER AREA SD,Pennsylvania,4204590.0,42019,6058.0,428.6,14.134391040597293,PA,9.3,80978.0,3.1,High (>=90%)
BUTLER CO SPECIAL EDUCATION INTERLOCAL,KANSAS,2000354.0,20015,0.0,7.5,0.0,KS,9.200000000000001,76742.0,2.7,High (>=90%)
BUTLER COUNTY,Alabama,100510.0,01013,2900.0,147.3,19.687712152070603,AL,23.6,44729.0,2.9000000000000004,Low (<80%)
BUTLER COUNTY,Kentucky,2100810.0,21031,2195.0,136.0,16.139705882352942,KY,15.0,56395.0,4.5,Medium (80-89%)
BUTLER COUNTY AREA VOCATIONAL-TECHNICAL SCHOOL,Pennsylvania,4280520.0,42019,22.0,20.85,1.05515587529976,PA,9.3,80978.0,3.1,High (>=90%)
BUTLER COUNTY ESC,Ohio,3904608.0,39017,0.0,41.5,0.0,OH,11.9,80066.0,3.2,Medium (80-89%)
BUTLER PUBLIC SCHOOL DISTRICT,New Jersey,3402520.0,34027,1184.0,111.68,10.601719197707736,NJ,4.800000000000001,134308.0,3.7,High (>=90%)
BUTLER R-V,Missouri,2906360.0,29013,997.0,76.4,13.049738219895287,MO,13.9,56178.0,3.2,Medium (80-89%)
BUTLER SD 53,Illinois,1707980.0,17043,463.0,55.6,8.327338129496402,IL,6.6000000000000005,107032.0,3.4000000000000004,High (>=90%)
BUTLER TECHNOLOGY & CAREER DEVELOPMENT SCHOOLS,Ohio,3905088.0,39017,1671.0,216.0,7.736111111111111,OH,11.9,80066.0,3.2,Medium (80-89%)
BUTNER,Oklahoma,4006000.0,40133,201.0,16.0,12.5625,OK,19.0,49000.0,4.800000000000001,Medium (80-89%)
BUTTE COUNTY JOINT DISTRICT,Idaho,1600490.0,16023,414.0,32.17,12.86913273235934,ID,14.600000000000001,57678.0,3.9000000000000004,Medium (80-89%)
BUTTE COUNTY OFFICE OF EDUCATION,California,691002.0,06007,358.0,32.65,10.96477794793262,CA,19.900000000000002,63084.0,5.2,Medium (80-89%)
BUTTE COUNTY ROP,California,600090.0,06007,0.0,,,CA,19.900000000000002,63084.0,5.2,Medium (80-89%)
BUTTE ELEM,Montana,3005280.0,30093,2966.0,189.76,15.63026981450253,MT,15.8,58406.0,3.4000000000000004,Medium (80-89%)
BUTTE FALLS SD 91,Oregon,4102580.0,41029,196.0,15.91,12.319296040226273,OR,12.600000000000001,71030.0,4.3,Medium (80-89%)
BUTTE H S,Montana,3005310.0,30093,1317.0,74.93,17.576404644334712,MT,15.8,58406.0,3.4000000000000004,Medium (80-89%)
BUTTE VALLEY UNIFIED,California,606580.0,06093,279.0,14.38,19.4019471488178,CA,17.1,58975.0,6.4,Medium (80-89%)
BUTTERFIELD-ODIN PUBLIC SCHOOLS,Minnesota,2707320.0,27165,227.0,24.48,9.272875816993464,MN,10.0,64868.0,2.9000000000000004,Medium (80-89%)
BUTTERNUT SCHOOL DISTRICT,Wisconsin,5501920.0,55003,194.0,22.22,8.730873087308732,WI,14.100000000000001,52158.0,3.7,Medium (80-89%)
BUTTEVILLE UNION ELEMENTARY,California,606690.0,06093,166.0,10.26,16.179337231968812,CA,17.1,58975.0,6.4,Medium (80-89%)
BUTTONWILLOW UNION ELEMENTARY,California,606720.0,06029,313.0,20.84,15.019193857965451,CA,19.0,68436.0,8.3,Medium (80-89%)
BUTTS COUNTY,Georgia,1300690.0,13035,3564.0,234.3,15.211267605633802,GA,15.5,59622.0,2.9000000000000004,Medium (80-89%)
BYERS SCHOOL DISTRICT NO. 32J,Colorado,802700.0,08005,5671.0,135.55,41.836960531169304,CO,10.100000000000001,97560.0,3.1,Medium (80-89%)
BYNG,Oklahoma,4006060.0,40123,1784.0,126.61,14.09051417739515,OK,13.9,61269.0,3.1,Medium (80-89%)
BYNUM ELEM,Montana,3005330.0,30099,28.0,2.0,14.0,MT,13.3,71393.0,2.9000000000000004,Medium (80-89%)
BYNUM ISD,Texas,4812360.0,48217,189.0,21.79,8.67370353373107,TX,14.200000000000001,61840.0,4.0,Medium (80-89%)
BYRAM HILLS CENTRAL SCHOOL DISTRICT,New York,3606060.0,36119,2313.0,232.33,9.955666508845177,NY,9.3,114020.0,3.4000000000000004,High (>=90%)
BYRAM TOWNSHIP SCHOOL DISTRICT,New Jersey,3402550.0,34037,837.0,74.0,11.31081081081081,NJ,5.4,109884.0,4.3,High (>=90%)
BYRON AREA SCHOOLS,Michigan,2607530.0,26155,677.0,38.59,17.54340502720912,MI,12.200000000000001,63988.0,4.3,Medium (80-89%)
BYRON CENTER CHARTER SCHOOL,Michigan,2600096.0,26081,193.0,18.1,10.662983425414364,MI,10.5,79715.0,3.2,Medium (80-89%)
BYRON CENTER PUBLIC SCHOOLS,Michigan,2607560.0,26081,4443.0,216.47,20.524784034739223,MI,10.5,79715.0,3.2,Medium (80-89%)
BYRON CUSD 226,Illinois,1708010.0,17141,1466.0,116.04,12.633574629438124,IL,9.200000000000001,78109.0,5.4,High (>=90%)
BYRON PUBLIC SCHOOL DISTRICT,Minnesota,2707350.0,27109,2286.0,117.08,19.525111035189614,MN,8.0,89431.0,2.1,High (>=90%)
BYRON PUBLIC SCHOOLS,MAINE,2314835.0,23017,0.0,0.0,,ME,14.5,60220.0,3.2,Medium (80-89%)
BYRON UNION ELEMENTARY,California,606750.0,06013,1230.0,58.21,21.13038996735956,CA,8.3,122000.0,4.1000000000000005,High (>=90%)
BYRON-BERGEN CENTRAL SCHOOL DISTRICT,New York,3606090.0,36037,871.0,87.29,9.978233474624814,NY,10.4,71749.0,3.3000000000000003,Medium (80-89%)
C A BEARD MEMORIAL SCHOOL CORP,Indiana,1801060.0,18065,1068.0,67.0,15.940298507462687,IN,12.700000000000001,62048.0,3.4000000000000004,Medium (80-89%)
C.A.S.E. CONCORD AREA SPED COLLABORATIVE,MASSACHUSETTS,2500580.0,25017,,,,MA,7.7,123288.0,2.9000000000000004,High (>=90%)
C.O.O.R. ISD,Michigan,2680920.0,26143,327.0,14.25,22.94736842105263,MI,15.700000000000001,54305.0,7.2,Medium (80-89%)
C.S. LEWIS ACADEMY,Utah,4900074.0,49049,291.0,15.69,18.546845124282985,UT,9.0,100617.0,2.6,High (>=90%)
CA ADVANCING PATHWAYS FOR STUDENTS IN LOS ANGELES CO JPA,CALIFORNIA,601443.0,06037,,,,CA,13.700000000000001,86499.0,5.0,Medium (80-89%)
CA ADVANCING PATHWAYS FOR STUDENTS IN LOS ANGELES CO ROC/P,CALIFORNIA,601440.0,06037,0.0,,,CA,13.700000000000001,86499.0,5.0,Medium (80-89%)
CA MONTESSORI PROJECT-SHINGLE SPRINGS CAMPUS DIST,CALIFORNIA,601976.0,06017,515.0,23.75,21.68421052631579,CA,7.0,107063.0,4.0,High (>=90%)
CA SCH FOR THE DEAF-RIVERSIDE (STATE SPECIAL SCHL),California,600007.0,06065,293.0,61.65,4.752635847526358,CA,11.3,90251.0,4.800000000000001,Medium (80-89%)
CABARRUS COUNTY SCHOOLS,North Carolina,3700530.0,37025,34810.0,2174.17,16.010707534369438,NC,9.1,85540.0,3.2,High (>=90%)
CABELL COUNTY SCHOOLS,West Virginia,5400180.0,54011,11473.0,894.6,12.824726134585289,WV,19.8,55031.0,3.7,Medium (80-89%)
CABINET MOUNTAIN COOPERATIVE,Montana,3000074.0,30089,,1.0,,MT,14.5,54599.0,4.800000000000001,Medium (80-89%)
CABOOL R-IV,Missouri,2906430.0,29215,769.0,67.55,11.384159881569209,MO,20.3,47273.0,3.8000000000000003,Low (<80%)
CABOT SCHOOL DISTRICT,Vermont,5002850.0,50023,164.0,19.9,8.241206030150755,VT,8.6,79916.0,2.0,High (>=90%)
CABOT SCHOOL DISTRICT,Arkansas,503750.0,05085,10696.0,685.35,15.60662435252061,AR,9.600000000000001,74687.0,2.7,High (>=90%)
CABRILLO POINT ACADEMY DISTRICT,CALIFORNIA,602274.0,06073,4283.0,145.7,29.396019217570352,CA,10.100000000000001,103476.0,3.9000000000000004,Medium (80-89%)
CABRILLO UNIFIED,California,606780.0,06081,2748.0,131.07,20.965896086060884,CA,7.300000000000001,151004.0,3.0,High (>=90%)
CACHE,Oklahoma,4006120.0,40031,2101.0,123.38,17.028691846328417,OK,19.5,56973.0,3.9000000000000004,Medium (80-89%)
CACHE DISTRICT,Utah,4900120.0,49005,20227.0,861.0,23.492450638792103,UT,10.700000000000001,83027.0,2.3000000000000003,Medium (80-89%)
CADDO,Oklahoma,4006150.0,40013,504.0,37.71,13.365155131264917,OK,18.1,50105.0,2.9000000000000004,Medium (80-89%)
CADDO HILLS SCHOOL DISTRICT,Arkansas,503770.0,05097,589.0,58.25,10.111587982832617,AR,18.8,48991.0,4.9,Medium (80-89%)
CADDO MILLS ISD,Texas,4812390.0,48231,2642.0,192.09,13.753969493466604,TX,12.700000000000001,70427.0,4.1000000000000005,Medium (80-89%)
CADDO PARISH,Louisiana,2200300.0,22017,36147.0,1806.66,20.007638404569757,LA,22.8,50773.0,4.1000000000000005,Low (<80%)
CADDO-KIOWA TECHNOLOGY CENTER,Oklahoma,4000051.0,40015,,,,OK,21.1,50742.0,3.4000000000000004,Low (<80%)
CADILLAC AREA PUBLIC SCHOOLS,Michigan,2607590.0,26165,3158.0,175.81,17.962573232466866,MI,13.4,59697.0,4.800000000000001,Medium (80-89%)
CADOTT COMMUNITY SCHOOL DISTRICT,Wisconsin,5502040.0,55017,807.0,63.79,12.650885718764696,WI,9.0,76637.0,3.5,High (>=90%)
CAESAR RODNEY SCHOOL DISTRICT,Delaware,1000180.0,10001,8286.0,590.0,14.04406779661017,DE,11.700000000000001,72498.0,4.5,Medium (80-89%)
CAFA INC. DBA LEARNING FOUNDATION AND PERFORMING  (90327),Arizona,400803.0,04013,738.0,,,AZ,11.100000000000001,86973.0,3.4000000000000004,Medium (80-89%)
CAFA INC. DBA LEARNING FOUNDATION AND PERFORMING  (90328),Arizona,400796.0,04013,,,,AZ,11.100000000000001,86973.0,3.4000000000000004,Medium (80-89%)
CAFA INC. DBA LEARNING FOUNDATION PERFORMING ARTS (79971),Arizona,400397.0,04013,190.0,,,AZ,11.100000000000001,86973.0,3.4000000000000004,Medium (80-89%)
CAHOKIA CUSD 187,Illinois,1708040.0,17163,3087.0,199.2,15.49698795180723,IL,13.4,66007.0,4.6000000000000005,Medium (80-89%)
CAINSVILLE R-I,Missouri,2906450.0,29081,96.0,14.73,6.517311608961303,MO,16.2,50489.0,3.0,Medium (80-89%)
CAIRO USD 1,Illinois,1708070.0,17003,302.0,23.82,12.678421494542402,IL,25.8,45550.0,6.300000000000001,Low (<80%)
CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,New York,3606160.0,36039,1054.0,124.0,8.5,NY,13.5,70789.0,3.8000000000000003,Medium (80-89%)
CAJON VALLEY UNION,California,606810.0,06073,15337.0,661.06,23.200617190572718,CA,10.100000000000001,103476.0,3.9000000000000004,Medium (80-89%)
CAL COMM SCHOOL DISTRICT,Iowa,1905970.0,19069,176.0,15.68,11.224489795918368,IA,11.3,71041.0,2.8000000000000003,Medium (80-89%)
CALAIS PUBLIC SCHOOLS,Maine,2303870.0,23029,580.0,60.61,9.569377990430622,ME,20.1,48104.0,4.1000000000000005,Low (<80%)
CALALLEN ISD,Texas,4812420.0,48355,3952.0,289.77,13.638402871242711,TX,17.3,63669.0,4.2,Medium (80-89%)
CALAMUS-WHEATLAND COMM SCHOOL DISTRICT,Iowa,1906000.0,19045,414.0,39.8,10.402010050251256,IA,13.3,67095.0,3.7,Medium (80-89%)
CALAVERAS COUNTY OFFICE OF EDUCATION,California,691003.0,06009,449.0,15.13,29.676140118968934,CA,12.200000000000001,77041.0,4.2,Medium (80-89%)
CALAVERAS UNIFIED,California,606870.0,06009,2900.0,133.38,21.742390163442796,CA,12.200000000000001,77041.0,4.2,Medium (80-89%)
CALCASIEU PARISH,Louisiana,2200330.0,22019,29523.0,1917.17,15.399260368146798,LA,17.6,63912.0,3.4000000000000004,Medium (80-89%)
CALDWELL,Kansas,2004380.0,20191,261.0,22.4,11.651785714285715,KS,11.200000000000001,63049.0,2.7,Medium (80-89%)
CALDWELL COUNTY,Kentucky,2100840.0,21033,1891.0,113.57,16.650523905961084,KY,15.8,52719.0,3.9000000000000004,Medium (80-89%)
CALDWELL COUNTY SCHOOLS,North Carolina,3700580.0,37027,10758.0,738.87,14.560071460473425,NC,13.600000000000001,56239.0,3.4000000000000004,Medium (80-89%)
CALDWELL DISTRICT,Idaho,1600510.0,16027,5499.0,336.12,16.36022848982506,ID,10.100000000000001,72059.0,3.4000000000000004,Medium (80-89%)
CALDWELL EXEMPTED VILLAGE,Ohio,3904525.0,39121,703.0,54.0,13.018518518518519,OH,15.0,61751.0,4.9,Medium (80-89%)
CALDWELL ISD,Texas,4812460.0,48051,1932.0,141.65,13.639251676667843,TX,13.9,63764.0,3.6,Medium (80-89%)
CALDWELL PARISH,Louisiana,2200360.0,22021,1502.0,108.11,13.89325686800481,LA,20.3,48050.0,4.0,Low (<80%)
CALDWELL-WEST SCHOOL DISTRICT,New Jersey,3402580.0,34013,2601.0,230.4,11.2890625,NJ,14.200000000000001,80005.0,5.5,Medium (80-89%)
CALEDONIA CENTRAL SUPERVISORY UNION,Vermont,5099909.0,50005,,3.0,,VT,14.0,64229.0,2.3000000000000003,Medium (80-89%)
